clay	CEC [meq/100g]	treated_cec	layer_na	layer_ca	layer_k	layer_li	4_mg	4_al	4_si	8_al	8_fe	8_mg	8_ti	8_mn	8_li	OH	F	Li_ex	g1(organocation)	g1_smiles	g1_mw	g1_dp	g1_atomcount	g1_exchange	exchange_ratio	g2(adsorbate)	g2_smiles	g2_mw	g2_dp	g2_logp	g2_atomcount	temp	equilibrium concentration [mg/L]	adsorbed amount [g/kg]	メモ
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	86	1.21	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	4.629551584	26.44903212	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	86	1.21	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	10.34852365	51.76203753	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	86	1.21	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	52.64173001	88.05469254	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	86	1.21	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	208.6949034	127.7398923	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	4.837337666	2.458478316	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	19.30857022	18.57840604	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	33.60697136	41.08921223	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	75.78172022	75.26710983	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	266.2341707	100.9296619	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	11.61271748	0.044761394	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	50.62601082	0.639651005	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	99.89267344	0.920686536	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	201.3777262	1.062621907	
Montmorillonite	119	119	0.53	0.14	0	0	0	0.35	7.65	3.28	0.31	0.43	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	120	1.01	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	403.5322228	3.506574617	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	76	1.07	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	4.210095568	3.522653764	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	76	1.07	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	21.55149475	14.48482603	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	76	1.07	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	53.87679494	23.50895616	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	76	1.07	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	137.7854755	32.34277753	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Neostigmine	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C	223	8.9622	35	76	1.07	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	322.2956324	44.97889001	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	21.21611374	8.544397017	産地：SWy1
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	42.76973243	17.9225185	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	63.8669765	25.07055491	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	85.41634985	33.93463155	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	106.5242073	43.05700933	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	127.6320647	52.35073539	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	148.8736505	59.06656495	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	21.21186839	7.685098185	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	42.75275105	14.91753002	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	63.84999512	21.89421816	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	85.54158754	29.29799827	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	106.4987352	38.16207491	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	127.5959793	45.48145961	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	148.8375651	51.94154547	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	21.18639632	2.792721204	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	42.70392958	5.388519759	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	63.78206959	8.672268867	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	85.45031261	11.61076398	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	106.3734975	13.77691312	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	127.4452695	16.20392083	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Hexadecyltrimethylammonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	285	38.438	58	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	148.6656286	18.62837111	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	21.18851899	3.393718899	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	42.72091096	8.736204792	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	63.80754166	13.82294699	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	85.49276607	20.02473171	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	106.4265643	24.25217507	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	127.5195631	30.62786551	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltriethylammonium	CC[N+](CC)(CC)CC1=CC=CC=C1	192	2.2992	36	50	0.63	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	293	148.7420448	33.4819652	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	12.57651651	2.154117443	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	24.92802756	5.418070722	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	49.7594118	11.67809517	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	99.29134011	27.41138051	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	148.9541086	39.3956652	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	198.4850457	55.93232708	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	11.43231267	1.939919666	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	22.66099177	4.454180726	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	45.23323174	10.82130407	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	90.26057734	24.5728553	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	135.4086614	32.54079679	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Benzyltrimethylammonium	C[N+](C)(C)Cc1ccccc1	150	4.312	27	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	180.434205	48.27408212	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	11.5696825	1.404425223	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	22.93374863	3.061625405	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	45.77950622	5.840531325	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	91.35248423	13.00509626	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	137.0453671	16.90247068	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	50	0.63	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	182.619257	23.15656018	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	11.43276318	1.458109553	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	22.66279384	2.68664441	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	45.23818743	5.358451442	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	90.27184026	12.3088186	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	135.4244295	16.31329191	
Montmorillonite	80	80	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Mepiquat	C[N+]1(C)CCCCC1	114	2.2876	24	80	1	acetochlor	CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C	270	5.4662	3.05	35	298	180.4594339	21.81768919	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	25.81732652	21.3162374	産地：SWy2、TMPAとacetochlorそれぞれのベンゼン環の炭素原子と窒素原子間距離がほぼ同じであるためacetochlorのカルボニル基とTMPAのメチル基との水素結合、芳香環どうしが重なりやすい。従って、吸着量が増大した。
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	51.36867958	43.14651963	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	76.69242076	68.62370702	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	102.5711258	84.90179353	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	127.8334884	101.4458535	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	153.3209056	114.8672829	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	50	0.61	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	179.1254449	129.1480111	
Montmorillonite	82	82	0.32	0.12	0.05	0	0	0.02	7.98	3.01	0.41	0.54	0.02	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	80	0.98	alachlor	CCC1=CC=CC(C)=C1N(COC)C(=O)CCl	256	5.4455	3.05	38	298	25.42859609	19.33678116	
